size;resolution;mask_size;nanoseconds
5;1280x720;7x7;1219161800
5;1280x720;9x9;2049089000
5;1280x720;11x11;3060977200
5;1280x720;13x13;4310753500
5;1280x720;15x15;6558150200
4;640x360;3x3;50118000
4;640x360;5x5;157576500
4;640x360;7x7;325359700
4;640x360;9x9;509093200
4;640x360;11x11;784515200
4;640x360;13x13;1325579000
4;640x360;15x15;1830689100
3;320x180;3x3;18546900
3;320x180;5x5;45687400
3;320x180;7x7;93921300
3;320x180;9x9;146343600
3;320x180;11x11;195481800
3;320x180;13x13;267936900
3;320x180;15x15;367542200
2;160x90;3x3;3125500
2;160x90;5x5;9403300
2;160x90;7x7;22221200
2;160x90;9x9;37755800
2;160x90;11x11;50016500
2;160x90;13x13;76109700
2;160x90;15x15;87853000
1;80x45;3x3;747100
1;80x45;5x5;2237900
1;80x45;7x7;4526000
1;80x45;9x9;7162500
1;80x45;11x11;10938400
1;80x45;13x13;16534900
1;80x45;15x15;19203600
5;1280x720;3x3;198696400
5;1280x720;5x5;630234100
5;1280x720;7x7;1275630900
5;1280x720;9x9;2084629600
5;1280x720;11x11;3049238900
5;1280x720;13x13;4730569900
5;1280x720;15x15;5958323000
4;640x360;3x3;53539400
4;640x360;5x5;154229800
4;640x360;7x7;300892900
4;640x360;9x9;516338800
4;640x360;11x11;957589700
4;640x360;13x13;1332415900
4;640x360;15x15;1619909000
3;320x180;3x3;13019800
3;320x180;5x5;38311100
3;320x180;7x7;79067400
3;320x180;9x9;128385400
3;320x180;11x11;186041500
3;320x180;13x13;274777400
3;320x180;15x15;364384100
2;160x90;3x3;3118900
2;160x90;5x5;9254800
2;160x90;7x7;18397700
2;160x90;9x9;32599500
2;160x90;11x11;45244400
2;160x90;13x13;62635800
2;160x90;15x15;86915100
1;80x45;3x3;1193400
1;80x45;5x5;2067800
1;80x45;7x7;5251300
1;80x45;9x9;8713100
1;80x45;11x11;13145500
1;80x45;13x13;14338200
1;80x45;15x15;25669400
5;1280x720;3x3;208890300
5;1280x720;5x5;631387600
5;1280x720;7x7;1246574700
5;1280x720;9x9;2074286300
5;1280x720;11x11;3015811500
5;1280x720;13x13;4334137700
5;1280x720;15x15;5768317300
4;640x360;3x3;53351300
4;640x360;5x5;154075700
4;640x360;7x7;305204900
4;640x360;9x9;507551700
4;640x360;11x11;782551600
4;640x360;13x13;1393353100
4;640x360;15x15;1825162300
3;320x180;3x3;12554900
3;320x180;5x5;37535100
3;320x180;7x7;80862600
3;320x180;9x9;122514800
3;320x180;11x11;189845100
3;320x180;13x13;267471500
3;320x180;15x15;350575200
2;160x90;3x3;3054000
2;160x90;5x5;9596800
2;160x90;7x7;18608500
2;160x90;9x9;30920900
2;160x90;11x11;45110400
2;160x90;13x13;63002700
2;160x90;15x15;93132400
1;80x45;3x3;781300
1;80x45;5x5;2330800
1;80x45;7x7;4436700
1;80x45;9x9;7029900
1;80x45;11x11;11116800
1;80x45;13x13;15179600
1;80x45;15x15;21827000
5;1280x720;3x3;206021300
5;1280x720;5x5;601503100
5;1280x720;7x7;1247280600
5;1280x720;9x9;2027124900
5;1280x720;11x11;3065453000
5;1280x720;13x13;5148985500
5;1280x720;15x15;6529255200
4;640x360;3x3;52364800
4;640x360;5x5;149898700
4;640x360;7x7;312586600
4;640x360;9x9;529778100
4;640x360;11x11;795574500
4;640x360;13x13;1061494100
4;640x360;15x15;1495613700
3;320x180;3x3;12446400
3;320x180;5x5;38178900
3;320x180;7x7;77547200
3;320x180;9x9;128093500
3;320x180;11x11;187084000
3;320x180;13x13;273713800
3;320x180;15x15;352684700
2;160x90;3x3;3114300
2;160x90;5x5;9114400
2;160x90;7x7;18268200
2;160x90;9x9;31117800
2;160x90;11x11;50903900
2;160x90;13x13;70944400
2;160x90;15x15;95769100
1;80x45;3x3;806800
1;80x45;5x5;2202300
1;80x45;7x7;4325600
1;80x45;9x9;7111300
1;80x45;11x11;10836700
1;80x45;13x13;14406700
1;80x45;15x15;22992600
5;1280x720;3x3;198502100
5;1280x720;5x5;608937000
5;1280x720;7x7;1220639100
5;1280x720;9x9;2080935800
5;1280x720;11x11;3487901900
5;1280x720;13x13;4546685500
5;1280x720;15x15;6440105500
4;640x360;3x3;55375300
4;640x360;5x5;155617900
4;640x360;7x7;321452500
4;640x360;9x9;500466900
4;640x360;11x11;760499100
4;640x360;13x13;1062156600
4;640x360;15x15;1439221300
3;320x180;3x3;13664100
3;320x180;5x5;38161800
3;320x180;7x7;76929600
3;320x180;9x9;124055200
3;320x180;11x11;195227300
3;320x180;13x13;263833500
3;320x180;15x15;368465600
2;160x90;3x3;3279400
2;160x90;5x5;9194700
2;160x90;7x7;18849700
2;160x90;9x9;38467500
2;160x90;11x11;50500900
2;160x90;13x13;87302700
2;160x90;15x15;121315900
1;80x45;3x3;1127700
1;80x45;5x5;3202000
1;80x45;7x7;6116700
1;80x45;9x9;7180900
1;80x45;11x11;12036200
1;80x45;13x13;17745500
1;80x45;15x15;27025400
5;1280x720;3x3;256179600
5;1280x720;5x5;779507100
5;1280x720;7x7;1596937000
5;1280x720;9x9;2043936600
5;1280x720;11x11;3077789100
5;1280x720;13x13;4290310500
5;1280x720;15x15;6439240500
4;640x360;3x3;52338500
4;640x360;5x5;154871700
4;640x360;7x7;309929500
4;640x360;9x9;511066900
4;640x360;11x11;783496000
4;640x360;13x13;1097693200
4;640x360;15x15;1622575400
3;320x180;3x3;17211000
3;320x180;5x5;51326600
3;320x180;7x7;92988300
3;320x180;9x9;160198500
3;320x180;11x11;245342200
3;320x180;13x13;344306000
3;320x180;15x15;469437400
2;160x90;3x3;3837100
2;160x90;5x5;9474200
2;160x90;7x7;20486200
2;160x90;9x9;42308200
2;160x90;11x11;54603500
2;160x90;13x13;83374800
2;160x90;15x15;114773000
1;80x45;3x3;1219400
1;80x45;5x5;3459200
1;80x45;7x7;5678700
1;80x45;9x9;11375500
1;80x45;11x11;17299300
1;80x45;13x13;22070600
1;80x45;15x15;29132400
5;1280x720;3x3;264952400
5;1280x720;5x5;739747100
5;1280x720;7x7;1509470200
5;1280x720;9x9;2508929400
5;1280x720;11x11;3379453000
5;1280x720;13x13;4690515600
5;1280x720;15x15;5746392300
4;640x360;3x3;59157500
4;640x360;5x5;149054400
4;640x360;7x7;310990800
4;640x360;9x9;522046500
4;640x360;11x11;778348400
4;640x360;13x13;1085768200
4;640x360;15x15;1416931200
3;320x180;3x3;15865900
3;320x180;5x5;38941800
3;320x180;7x7;87666800
3;320x180;9x9;123257800
3;320x180;11x11;185363000
3;320x180;13x13;275987800
3;320x180;15x15;390471400
2;160x90;3x3;3488200
2;160x90;5x5;10953100
2;160x90;7x7;18093600
2;160x90;9x9;31015900
2;160x90;11x11;48366800
2;160x90;13x13;64808000
2;160x90;15x15;91609100
1;80x45;3x3;736300
1;80x45;5x5;2165700
1;80x45;7x7;4305200
1;80x45;9x9;7075200
1;80x45;11x11;10928600
1;80x45;13x13;17747000
1;80x45;15x15;23374200
5;1280x720;3x3;203364100
5;1280x720;5x5;624196200
5;1280x720;7x7;1233647400
5;1280x720;9x9;2405000900
5;1280x720;11x11;3348735100
5;1280x720;13x13;4311634700
5;1280x720;15x15;5770811500
4;640x360;3x3;52669300
4;640x360;5x5;147925200
4;640x360;7x7;311289000
4;640x360;9x9;505595300
4;640x360;11x11;769241000
4;640x360;13x13;1076236800
4;640x360;15x15;1433498100
3;320x180;3x3;12239100
3;320x180;5x5;42907700
3;320x180;7x7;77069900
3;320x180;9x9;124868500
3;320x180;11x11;197044200
3;320x180;13x13;306068300
3;320x180;15x15;366465100
2;160x90;3x3;4116200
2;160x90;5x5;10039300
2;160x90;7x7;18702300
2;160x90;9x9;29635100
2;160x90;11x11;51040700
2;160x90;13x13;63377300
2;160x90;15x15;82649400
1;80x45;3x3;776800
1;80x45;5x5;2309900
1;80x45;7x7;4439900
1;80x45;9x9;7455300
1;80x45;11x11;10690500
1;80x45;13x13;14713300
1;80x45;15x15;26025500
5;1280x720;3x3;199487900
5;1280x720;5x5;603782300
5;1280x720;7x7;1385093400
5;1280x720;9x9;2542448100
5;1280x720;11x11;3085188600
5;1280x720;13x13;4614516700
5;1280x720;15x15;6051790700
4;640x360;3x3;54757000
4;640x360;5x5;151717300
4;640x360;7x7;329334200
4;640x360;9x9;621587100
4;640x360;11x11;951618600
4;640x360;13x13;1368611000
4;640x360;15x15;1733969000
3;320x180;3x3;12750100
3;320x180;5x5;37999600
3;320x180;7x7;74574800
3;320x180;9x9;128541800
3;320x180;11x11;202055400
3;320x180;13x13;295297200
3;320x180;15x15;386537400
2;160x90;3x3;3358200
2;160x90;5x5;13092900
2;160x90;7x7;22186100
2;160x90;9x9;31370600
2;160x90;11x11;46270200
2;160x90;13x13;63738100
2;160x90;15x15;92472900
1;80x45;3x3;765800
1;80x45;5x5;2241700
1;80x45;7x7;4410400
1;80x45;9x9;7105100
1;80x45;11x11;10760400
1;80x45;13x13;15526300
1;80x45;15x15;20816000
5;1280x720;3x3;233583400
5;1280x720;5x5;798180800
5;1280x720;7x7;1558015800
5;1280x720;9x9;2244519700
5;1280x720;11x11;3075049100
5;1280x720;13x13;4339565900
5;1280x720;15x15;5754527400
4;640x360;3x3;55779700
4;640x360;5x5;155817100
4;640x360;7x7;313900600
4;640x360;9x9;525609000
4;640x360;11x11;771122900
4;640x360;13x13;1105088500
4;640x360;15x15;1799346700
3;320x180;3x3;18074100
3;320x180;5x5;40863800
3;320x180;7x7;99959800
3;320x180;9x9;167242800
3;320x180;11x11;265062400
3;320x180;13x13;356699800
3;320x180;15x15;392067200
2;160x90;3x3;3114900
2;160x90;5x5;10148000
2;160x90;7x7;18271200
2;160x90;9x9;29938900
2;160x90;11x11;45126200
2;160x90;13x13;65595800
2;160x90;15x15;85233500
1;80x45;3x3;749000
1;80x45;5x5;2196200
1;80x45;7x7;4393600
1;80x45;9x9;7217700
1;80x45;11x11;10647100
1;80x45;13x13;14668200
1;80x45;15x15;19122100
5;1280x720;3x3;210807400
5;1280x720;5x5;612472100
5;1280x720;7x7;1214841400
5;1280x720;9x9;2055783400
5;1280x720;11x11;3112925100
5;1280x720;13x13;4281646200
5;1280x720;15x15;5775479100
4;640x360;3x3;52925700
4;640x360;5x5;148453200
4;640x360;7x7;300498500
4;640x360;9x9;502183700
4;640x360;11x11;758388000
4;640x360;13x13;1070011700
4;640x360;15x15;1654045800
3;320x180;3x3;14305300
3;320x180;5x5;52035900
3;320x180;7x7;98353900
3;320x180;9x9;163246200
3;320x180;11x11;223716200
3;320x180;13x13;316807500
3;320x180;15x15;457834600
2;160x90;3x3;4835300
2;160x90;5x5;9728600
2;160x90;7x7;27889400
2;160x90;9x9;35546800
2;160x90;11x11;74298800
2;160x90;13x13;91352200
2;160x90;15x15;110707800
1;80x45;3x3;778200
1;80x45;5x5;2651400
1;80x45;7x7;7290700
1;80x45;9x9;11273300
1;80x45;11x11;14690100
1;80x45;13x13;20037800
1;80x45;15x15;28274300
5;1280x720;3x3;272060300
5;1280x720;5x5;615886600
5;1280x720;7x7;1220992400
5;1280x720;9x9;2020996900
5;1280x720;11x11;3359647700
5;1280x720;13x13;4695481400
5;1280x720;15x15;6696010200
4;640x360;3x3;64757600
4;640x360;5x5;187752200
4;640x360;7x7;370551500
4;640x360;9x9;657726700
4;640x360;11x11;982253900
4;640x360;13x13;1301172800
4;640x360;15x15;1456585500
3;320x180;3x3;12583900
3;320x180;5x5;36854200
3;320x180;7x7;78912400
3;320x180;9x9;126484300
3;320x180;11x11;192666500
3;320x180;13x13;279736700
3;320x180;15x15;367398300
2;160x90;3x3;3074100
2;160x90;5x5;13133300
2;160x90;7x7;18982700
2;160x90;9x9;30056800
2;160x90;11x11;46849300
2;160x90;13x13;63476300
2;160x90;15x15;87090600
1;80x45;3x3;780200
1;80x45;5x5;2246200
1;80x45;7x7;4415700
1;80x45;9x9;9062600
1;80x45;11x11;10822900
1;80x45;13x13;17652100
1;80x45;15x15;20277500
5;1280x720;3x3;204253000
5;1280x720;5x5;606016100
5;1280x720;7x7;1211592000
5;1280x720;9x9;2031122900
5;1280x720;11x11;3057331100
5;1280x720;13x13;4262639100
5;1280x720;15x15;6401818700
4;640x360;3x3;61834400
4;640x360;5x5;155640300
4;640x360;7x7;305338500
4;640x360;9x9;506119900
4;640x360;11x11;755485600
4;640x360;13x13;1042308400
4;640x360;15x15;1426070800
3;320x180;3x3;13091200
3;320x180;5x5;37947100
3;320x180;7x7;74370800
3;320x180;9x9;123686500
3;320x180;11x11;206948900
3;320x180;13x13;270677300
3;320x180;15x15;353772200
2;160x90;3x3;3158800
2;160x90;5x5;9156000
2;160x90;7x7;18587400
2;160x90;9x9;31234200
2;160x90;11x11;45406000
2;160x90;13x13;66051700
2;160x90;15x15;85355800
1;80x45;3x3;784800
1;80x45;5x5;2243700
1;80x45;7x7;4358700
1;80x45;9x9;7249700
1;80x45;11x11;12061300
1;80x45;13x13;15027900
1;80x45;15x15;19938400
5;1280x720;3x3;205708100
5;1280x720;5x5;620823400
5;1280x720;7x7;1207168500
5;1280x720;9x9;2046200900
5;1280x720;11x11;3017232300
5;1280x720;13x13;4244489800
5;1280x720;15x15;5790640400
4;640x360;3x3;60152200
4;640x360;5x5;189836900
4;640x360;7x7;403518100
4;640x360;9x9;646548900
4;640x360;11x11;970792500
4;640x360;13x13;1171502000
4;640x360;15x15;1445719700
3;320x180;3x3;12510200
3;320x180;5x5;36905200
3;320x180;7x7;75894500
3;320x180;9x9;124224800
3;320x180;11x11;186688800
3;320x180;13x13;266544400
3;320x180;15x15;358798100
2;160x90;3x3;3234900
2;160x90;5x5;9826300
2;160x90;7x7;18290400
2;160x90;9x9;33379100
2;160x90;11x11;47580400
2;160x90;13x13;64225300
2;160x90;15x15;85566100
1;80x45;3x3;758300
1;80x45;5x5;2198800
1;80x45;7x7;4401500
1;80x45;9x9;7200600
1;80x45;11x11;10509000
1;80x45;13x13;18064700
1;80x45;15x15;18431600
5;1280x720;3x3;204471400
5;1280x720;5x5;597270400
5;1280x720;7x7;1208221500
5;1280x720;9x9;2449792600
5;1280x720;11x11;3642478900
5;1280x720;13x13;4978835700
5;1280x720;15x15;6443697300
4;640x360;3x3;59965100
4;640x360;5x5;149679200
4;640x360;7x7;332500600
4;640x360;9x9;583159200
4;640x360;11x11;856084800
4;640x360;13x13;1189824300
4;640x360;15x15;1830800600
3;320x180;3x3;12250400
3;320x180;5x5;61854800
3;320x180;7x7;100296100
3;320x180;9x9;158727800
3;320x180;11x11;261373400
3;320x180;13x13;370172300
3;320x180;15x15;470196200
2;160x90;3x3;3012700
2;160x90;5x5;8839500
2;160x90;7x7;17760200
2;160x90;9x9;29667700
2;160x90;11x11;51966800
2;160x90;13x13;75748200
2;160x90;15x15;103182600
1;80x45;3x3;1165100
1;80x45;5x5;3995300
1;80x45;7x7;6972000
1;80x45;9x9;9609600
1;80x45;11x11;14343000
1;80x45;13x13;17069500
1;80x45;15x15;20270900
5;1280x720;3x3;208900000
5;1280x720;5x5;694232700
5;1280x720;7x7;1318979100
5;1280x720;9x9;2362034400
5;1280x720;11x11;3463990800
5;1280x720;13x13;5241986500
5;1280x720;15x15;6999662200
4;640x360;3x3;62066000
4;640x360;5x5;179938400
4;640x360;7x7;349934400
4;640x360;9x9;560781200
4;640x360;11x11;869867900
4;640x360;13x13;1255376000
4;640x360;15x15;1639877900
3;320x180;3x3;11850400
3;320x180;5x5;43620800
3;320x180;7x7;77195300
3;320x180;9x9;150025400
3;320x180;11x11;198318700
3;320x180;13x13;318836900
3;320x180;15x15;415290900
2;160x90;3x3;3378400
2;160x90;5x5;12911100
2;160x90;7x7;22716400
2;160x90;9x9;38490600
2;160x90;11x11;61818300
2;160x90;13x13;89688800
2;160x90;15x15;119430200
1;80x45;3x3;1136700
1;80x45;5x5;2718300
1;80x45;7x7;5917800
1;80x45;9x9;9207700
1;80x45;11x11;11997800
1;80x45;13x13;22118800
1;80x45;15x15;28049400
5;1280x720;3x3;268468300
5;1280x720;5x5;823680600
5;1280x720;7x7;1557188100
5;1280x720;9x9;2294024800
5;1280x720;11x11;3509371000
5;1280x720;13x13;4949358300
5;1280x720;15x15;6912433000
4;640x360;3x3;70637200
4;640x360;5x5;200431400
4;640x360;7x7;375828400
4;640x360;9x9;670285900
4;640x360;11x11;1005047200
4;640x360;13x13;1402698200
4;640x360;15x15;1629904500
3;320x180;3x3;15563500
3;320x180;5x5;40123000
3;320x180;7x7;95991700
3;320x180;9x9;164200600
3;320x180;11x11;236037000
3;320x180;13x13;353274500
3;320x180;15x15;480206700
2;160x90;3x3;4010400
2;160x90;5x5;12882300
2;160x90;7x7;25375200
2;160x90;9x9;39510400
2;160x90;11x11;75163500
2;160x90;13x13;89673300
2;160x90;15x15;117908500
1;80x45;3x3;917100
1;80x45;5x5;3312500
1;80x45;7x7;4425700
1;80x45;9x9;10722800
1;80x45;11x11;13863800
1;80x45;13x13;23056100
1;80x45;15x15;25964800
5;1280x720;3x3;261518200
5;1280x720;5x5;817297000
5;1280x720;7x7;1575480000
5;1280x720;9x9;2357100800
5;1280x720;11x11;3366121000
5;1280x720;13x13;4339449200
5;1280x720;15x15;5659813800
4;640x360;3x3;50434300
4;640x360;5x5;147910900
4;640x360;7x7;304730800
4;640x360;9x9;507515000
4;640x360;11x11;807661000
4;640x360;13x13;1127854400
4;640x360;15x15;1794042600
3;320x180;3x3;15288100
3;320x180;5x5;50573200
3;320x180;7x7;114075800
3;320x180;9x9;179066100
3;320x180;11x11;267461700
3;320x180;13x13;359328400
3;320x180;15x15;488443000
2;160x90;3x3;4342500
2;160x90;5x5;12826400
2;160x90;7x7;25282400
2;160x90;9x9;43872800
2;160x90;11x11;61959200
2;160x90;13x13;89478300
2;160x90;15x15;111963900
1;80x45;3x3;732100
1;80x45;5x5;2103900
1;80x45;7x7;4277300
1;80x45;9x9;7686100
1;80x45;11x11;13489200
1;80x45;13x13;14853400
1;80x45;15x15;23302200
5;1280x720;3x3;197300600
5;1280x720;5x5;632411600
5;1280x720;7x7;1239399400
5;1280x720;9x9;2044552900
5;1280x720;11x11;3132036400
5;1280x720;13x13;4294783100
5;1280x720;15x15;6949780400
4;640x360;3x3;67830300
4;640x360;5x5;207919200
4;640x360;7x7;419505500
4;640x360;9x9;652815400
4;640x360;11x11;810393700
4;640x360;13x13;1059352500
4;640x360;15x15;1670273400
3;320x180;3x3;19533500
3;320x180;5x5;53437600
3;320x180;7x7;98180100
3;320x180;9x9;159939500
3;320x180;11x11;258236200
3;320x180;13x13;360264100
3;320x180;15x15;459308300
2;160x90;3x3;4899100
2;160x90;5x5;12312000
2;160x90;7x7;22602500
2;160x90;9x9;30870600
2;160x90;11x11;72097800
2;160x90;13x13;88519900
2;160x90;15x15;117919700
1;80x45;3x3;788600
1;80x45;5x5;2249000
1;80x45;7x7;4487300
1;80x45;9x9;10774000
1;80x45;11x11;11050900
1;80x45;13x13;14575500
1;80x45;15x15;25004700
5;1280x720;3x3;272711400
5;1280x720;5x5;653941500
5;1280x720;7x7;1216450900
5;1280x720;9x9;1997660500
5;1280x720;11x11;3253896700
5;1280x720;13x13;5362221900
5;1280x720;15x15;5987889900
4;640x360;3x3;52137100
4;640x360;5x5;173836800
4;640x360;7x7;310999600
4;640x360;9x9;509898400
4;640x360;11x11;751991100
4;640x360;13x13;1074887600
4;640x360;15x15;1431496600
3;320x180;3x3;12707800
3;320x180;5x5;39341300
3;320x180;7x7;76997400
3;320x180;9x9;124725700
3;320x180;11x11;184633700
3;320x180;13x13;269510100
3;320x180;15x15;360123800
2;160x90;3x3;3116000
2;160x90;5x5;9129700
2;160x90;7x7;20756500
2;160x90;9x9;32741700
2;160x90;11x11;44577000
2;160x90;13x13;62909400
2;160x90;15x15;83505900
1;80x45;3x3;744100
1;80x45;5x5;2310900
1;80x45;7x7;4335300
1;80x45;9x9;7104700
1;80x45;11x11;11380000
1;80x45;13x13;19597000
1;80x45;15x15;19321100
5;1280x720;3x3;204289600
5;1280x720;5x5;592292000
5;1280x720;7x7;1205997900
5;1280x720;9x9;2157103700
5;1280x720;11x11;3636447100
5;1280x720;13x13;4311882600
5;1280x720;15x15;6413462300
4;640x360;3x3;52978100
4;640x360;5x5;153877000
4;640x360;7x7;315564300
4;640x360;9x9;515687900
4;640x360;11x11;794154500
4;640x360;13x13;1058307900
4;640x360;15x15;1466807800
3;320x180;3x3;12727000
3;320x180;5x5;37439500
3;320x180;7x7;75156600
3;320x180;9x9;126959600
3;320x180;11x11;192060300
3;320x180;13x13;258833000
3;320x180;15x15;366026800
2;160x90;3x3;3048500
2;160x90;5x5;9248600
2;160x90;7x7;18358000
2;160x90;9x9;37460800
2;160x90;11x11;54879100
2;160x90;13x13;64811000
2;160x90;15x15;83515200
1;80x45;3x3;775200
1;80x45;5x5;2334900
1;80x45;7x7;4512300
1;80x45;9x9;7663900
1;80x45;11x11;15226800
1;80x45;13x13;14709300
1;80x45;15x15;19183100
5;1280x720;3x3;198942500
5;1280x720;5x5;627886800
5;1280x720;7x7;1235067300
5;1280x720;9x9;2036024300
5;1280x720;11x11;3050820800
5;1280x720;13x13;4310907700
5;1280x720;15x15;5749694800
4;640x360;3x3;50644000
4;640x360;5x5;153107200
4;640x360;7x7;314907100
4;640x360;9x9;515848700
4;640x360;11x11;784158200
4;640x360;13x13;1057021700
4;640x360;15x15;1454187700
3;320x180;3x3;13035200
3;320x180;5x5;39216000
3;320x180;7x7;75996200
3;320x180;9x9;130167000
3;320x180;11x11;190395400
3;320x180;13x13;267498900
3;320x180;15x15;369659700
2;160x90;3x3;3077100
2;160x90;5x5;9126200
2;160x90;7x7;20009000
2;160x90;9x9;31007200
2;160x90;11x11;51314500
2;160x90;13x13;66580900
2;160x90;15x15;87003400
1;80x45;3x3;736800
1;80x45;5x5;2311200
1;80x45;7x7;4325600
1;80x45;9x9;7156500
1;80x45;11x11;11750200
1;80x45;13x13;15006500
1;80x45;15x15;19553200
5;1280x720;3x3;210335300
5;1280x720;5x5;624098600
5;1280x720;7x7;1242833100
5;1280x720;9x9;2059066400
5;1280x720;11x11;3812169500
5;1280x720;13x13;5016660900
5;1280x720;15x15;6512248800
4;640x360;3x3;50982600
4;640x360;5x5;154522400
4;640x360;7x7;318850200
4;640x360;9x9;501942700
4;640x360;11x11;765299300
4;640x360;13x13;1076434000
4;640x360;15x15;1441254300
3;320x180;3x3;12475400
3;320x180;5x5;39022200
3;320x180;7x7;74834800
3;320x180;9x9;123936800
3;320x180;11x11;192360100
3;320x180;13x13;272607800
3;320x180;15x15;348525400
2;160x90;3x3;4037400
2;160x90;5x5;9115200
2;160x90;7x7;23263200
2;160x90;9x9;33465900
2;160x90;11x11;58253900
2;160x90;13x13;66888900
2;160x90;15x15;86196700
1;80x45;3x3;792000
1;80x45;5x5;2357500
1;80x45;7x7;4385100
1;80x45;9x9;7314100
1;80x45;11x11;10767500
1;80x45;13x13;17744500
1;80x45;15x15;19893200
5;1280x720;3x3;203825100
5;1280x720;5x5;614041100
5;1280x720;7x7;1215761100
5;1280x720;9x9;2061771300
5;1280x720;11x11;3783248400
5;1280x720;13x13;4294050100
5;1280x720;15x15;6380923700
4;640x360;3x3;51186200
4;640x360;5x5;162634500
4;640x360;7x7;315166600
4;640x360;9x9;507520100
4;640x360;11x11;795717000
4;640x360;13x13;1098910100
4;640x360;15x15;1455503800
3;320x180;3x3;13962500
3;320x180;5x5;36529500
3;320x180;7x7;79301100
3;320x180;9x9;122059900
3;320x180;11x11;189820600
3;320x180;13x13;272621600
3;320x180;15x15;352488500
2;160x90;3x3;3410400
2;160x90;5x5;9013700
2;160x90;7x7;18207900
2;160x90;9x9;35513500
2;160x90;11x11;48734100
2;160x90;13x13;62607900
2;160x90;15x15;88664200
1;80x45;3x3;773100
1;80x45;5x5;2499100
1;80x45;7x7;4403500
1;80x45;9x9;7328900
1;80x45;11x11;10668600
1;80x45;13x13;14760800
1;80x45;15x15;19193900
5;1280x720;3x3;200306900
5;1280x720;5x5;622979200
5;1280x720;7x7;1211414300
5;1280x720;9x9;2020533800
5;1280x720;11x11;3049830500
5;1280x720;13x13;4315218100
5;1280x720;15x15;6449376900
4;640x360;3x3;50139800
4;640x360;5x5;152045800
4;640x360;7x7;320430300
4;640x360;9x9;531534500
4;640x360;11x11;883567200
4;640x360;13x13;1341682600
4;640x360;15x15;1844967200
3;320x180;3x3;18798200
3;320x180;5x5;48620700
3;320x180;7x7;86768000
3;320x180;9x9;127104100
3;320x180;11x11;213826500
3;320x180;13x13;280099200
3;320x180;15x15;363740200
2;160x90;3x3;3077700
2;160x90;5x5;9292200
2;160x90;7x7;18172900
2;160x90;9x9;30072000
2;160x90;11x11;48689600
2;160x90;13x13;63986900
2;160x90;15x15;82208100
1;80x45;3x3;849000
1;80x45;5x5;2232200
1;80x45;7x7;4466900
1;80x45;9x9;7291600
1;80x45;11x11;11256200
1;80x45;13x13;15442300
1;80x45;15x15;19967300
5;1280x720;3x3;243833400
5;1280x720;5x5;661859900
5;1280x720;7x7;1516039900
5;1280x720;9x9;2525960800
5;1280x720;11x11;3125797600
5;1280x720;13x13;4304318900
5;1280x720;15x15;5739840400
4;640x360;3x3;56451900
4;640x360;5x5;152994900
4;640x360;7x7;311147900
4;640x360;9x9;520319400
4;640x360;11x11;749561500
4;640x360;13x13;1082211100
4;640x360;15x15;1431528800
3;320x180;3x3;12902300
3;320x180;5x5;38585000
3;320x180;7x7;76618100
3;320x180;9x9;127694000
3;320x180;11x11;194174700
3;320x180;13x13;263102400
3;320x180;15x15;344999800
2;160x90;3x3;3079900
2;160x90;5x5;9285400
2;160x90;7x7;18498500
2;160x90;9x9;30939800
2;160x90;11x11;48819300
2;160x90;13x13;64630800
2;160x90;15x15;83251600
1;80x45;3x3;745300
1;80x45;5x5;2302400
1;80x45;7x7;4409100
1;80x45;9x9;7366900
1;80x45;11x11;14229900
1;80x45;13x13;14921100
1;80x45;15x15;19172400
5;1280x720;3x3;196053800
5;1280x720;5x5;628083200
5;1280x720;7x7;1247052100
5;1280x720;9x9;2053940100
5;1280x720;11x11;3061678700
5;1280x720;13x13;4951191600
5;1280x720;15x15;5697774900
4;640x360;3x3;52455700
4;640x360;5x5;156258000
4;640x360;7x7;301104600
4;640x360;9x9;530879500
4;640x360;11x11;767920100
4;640x360;13x13;1072848700
4;640x360;15x15;1446505500
3;320x180;3x3;12365900
3;320x180;5x5;37340500
3;320x180;7x7;75181200
3;320x180;9x9;126217800
3;320x180;11x11;190340600
3;320x180;13x13;263578200
3;320x180;15x15;371897900
2;160x90;3x3;3464200
2;160x90;5x5;9224000
2;160x90;7x7;20676000
2;160x90;9x9;29786000
2;160x90;11x11;47246600
2;160x90;13x13;64300200
2;160x90;15x15;89804200
1;80x45;3x3;765600
1;80x45;5x5;2194100
1;80x45;7x7;4417700
1;80x45;9x9;7315700
1;80x45;11x11;10522800
1;80x45;13x13;15066200
1;80x45;15x15;19554000
5;1280x720;3x3;198930700
5;1280x720;5x5;614474900
5;1280x720;7x7;1222880800
5;1280x720;9x9;2030910600
5;1280x720;11x11;3037433300
5;1280x720;13x13;4216859500
5;1280x720;15x15;6501979000
4;640x360;3x3;74398200
4;640x360;5x5;180353200
4;640x360;7x7;394936100
4;640x360;9x9;550103800
4;640x360;11x11;779171700
4;640x360;13x13;1143649700
4;640x360;15x15;1799397700
3;320x180;3x3;19469200
3;320x180;5x5;41988400
3;320x180;7x7;113725500
3;320x180;9x9;155401400
3;320x180;11x11;239031900
3;320x180;13x13;359030200
3;320x180;15x15;464642800
2;160x90;3x3;4618300
2;160x90;5x5;11770000
2;160x90;7x7;24733500
2;160x90;9x9;30639500
2;160x90;11x11;50284600
2;160x90;13x13;65241900
2;160x90;15x15;86803100
1;80x45;3x3;759000
