size;resolution;mask_size;nanoseconds
5;1280x720;7x7;9196100
5;1280x720;9x9;11167000
5;1280x720;11x11;13832000
5;1280x720;13x13;16968700
5;1280x720;15x15;20982600
4;640x360;3x3;2515900
4;640x360;5x5;2452400
4;640x360;7x7;2848200
4;640x360;9x9;3178800
4;640x360;11x11;3789500
4;640x360;13x13;4227200
4;640x360;15x15;5373200
3;320x180;3x3;1403800
3;320x180;5x5;1574700
3;320x180;7x7;1627300
3;320x180;9x9;1623700
3;320x180;11x11;1631000
3;320x180;13x13;1799300
3;320x180;15x15;2085000
2;160x90;3x3;1048400
2;160x90;5x5;1170200
2;160x90;7x7;772700
2;160x90;9x9;766400
2;160x90;11x11;870800
2;160x90;13x13;843300
2;160x90;15x15;885400
1;80x45;3x3;522900
1;80x45;5x5;536100
1;80x45;7x7;637300
1;80x45;9x9;588700
1;80x45;11x11;646800
1;80x45;13x13;1068500
1;80x45;15x15;1149600
5;1280x720;3x3;6543500
5;1280x720;5x5;6999700
5;1280x720;7x7;8366500
5;1280x720;9x9;9357200
5;1280x720;11x11;11105100
5;1280x720;13x13;13014100
5;1280x720;15x15;15591200
4;640x360;3x3;2148000
4;640x360;5x5;2252400
4;640x360;7x7;2388300
4;640x360;9x9;2649700
4;640x360;11x11;2977400
4;640x360;13x13;3080200
4;640x360;15x15;3575100
3;320x180;3x3;1090200
3;320x180;5x5;1195500
3;320x180;7x7;1249700
3;320x180;9x9;1375600
3;320x180;11x11;1438400
3;320x180;13x13;1565500
3;320x180;15x15;1715500
2;160x90;3x3;1034700
2;160x90;5x5;1005700
2;160x90;7x7;1052400
2;160x90;9x9;1441100
2;160x90;11x11;773400
2;160x90;13x13;825500
2;160x90;15x15;913600
1;80x45;3x3;539400
1;80x45;5x5;538200
1;80x45;7x7;606100
1;80x45;9x9;738600
1;80x45;11x11;667700
1;80x45;13x13;670900
1;80x45;15x15;797000
5;1280x720;3x3;6140000
5;1280x720;5x5;6955200
5;1280x720;7x7;7768400
5;1280x720;9x9;9057600
5;1280x720;11x11;10144000
5;1280x720;13x13;11857400
5;1280x720;15x15;14086300
4;640x360;3x3;2057200
4;640x360;5x5;1836300
4;640x360;7x7;2031600
4;640x360;9x9;2757600
4;640x360;11x11;2464500
4;640x360;13x13;2825300
4;640x360;15x15;3269000
3;320x180;3x3;813200
3;320x180;5x5;839100
3;320x180;7x7;873800
3;320x180;9x9;931700
3;320x180;11x11;1059700
3;320x180;13x13;1084700
3;320x180;15x15;1333100
2;160x90;3x3;1788500
2;160x90;5x5;1170700
2;160x90;7x7;760200
2;160x90;9x9;813100
2;160x90;11x11;897900
2;160x90;13x13;891500
2;160x90;15x15;981400
1;80x45;3x3;737000
1;80x45;5x5;713300
1;80x45;7x7;703300
1;80x45;9x9;724400
1;80x45;11x11;882600
1;80x45;13x13;748400
1;80x45;15x15;727200
5;1280x720;3x3;6624300
5;1280x720;5x5;7636200
5;1280x720;7x7;9404000
5;1280x720;9x9;11221600
5;1280x720;11x11;14210200
5;1280x720;13x13;17432300
5;1280x720;15x15;21215200
4;640x360;3x3;2030800
4;640x360;5x5;1993700
4;640x360;7x7;2324200
4;640x360;9x9;2830800
4;640x360;11x11;3451300
4;640x360;13x13;4101900
4;640x360;15x15;4886500
3;320x180;3x3;946300
3;320x180;5x5;1033800
3;320x180;7x7;1124900
3;320x180;9x9;1230900
3;320x180;11x11;1410200
3;320x180;13x13;1498800
3;320x180;15x15;1701200
2;160x90;3x3;607000
2;160x90;5x5;616200
2;160x90;7x7;679500
2;160x90;9x9;888600
2;160x90;11x11;924200
2;160x90;13x13;1026800
2;160x90;15x15;1048700
1;80x45;3x3;650200
1;80x45;5x5;653000
1;80x45;7x7;682200
1;80x45;9x9;689600
1;80x45;11x11;727900
1;80x45;13x13;761800
1;80x45;15x15;820900
5;1280x720;3x3;6568100
5;1280x720;5x5;7266000
5;1280x720;7x7;8149900
5;1280x720;9x9;9899900
5;1280x720;11x11;11947100
5;1280x720;13x13;14069200
5;1280x720;15x15;17196200
4;640x360;3x3;1862500
4;640x360;5x5;2172800
4;640x360;7x7;2340100
4;640x360;9x9;2593200
4;640x360;11x11;3058700
4;640x360;13x13;3524400
4;640x360;15x15;4124100
3;320x180;3x3;1187200
3;320x180;5x5;1006000
3;320x180;7x7;1043100
3;320x180;9x9;1075500
3;320x180;11x11;1242700
3;320x180;13x13;1372500
3;320x180;15x15;1459900
2;160x90;3x3;602500
2;160x90;5x5;649000
2;160x90;7x7;872400
2;160x90;9x9;809100
2;160x90;11x11;833900
2;160x90;13x13;879600
2;160x90;15x15;961200
1;80x45;3x3;547400
1;80x45;5x5;544600
1;80x45;7x7;588900
1;80x45;9x9;643100
1;80x45;11x11;672800
1;80x45;13x13;743400
1;80x45;15x15;890700
5;1280x720;3x3;6796500
5;1280x720;5x5;7185700
5;1280x720;7x7;7979000
5;1280x720;9x9;9093100
5;1280x720;11x11;10565600
5;1280x720;13x13;12679100
5;1280x720;15x15;14733200
4;640x360;3x3;1983100
4;640x360;5x5;2056300
4;640x360;7x7;2275700
4;640x360;9x9;2653600
4;640x360;11x11;3094500
4;640x360;13x13;3139500
4;640x360;15x15;3741300
3;320x180;3x3;1319600
3;320x180;5x5;1254900
3;320x180;7x7;1282800
3;320x180;9x9;1477500
3;320x180;11x11;1394900
3;320x180;13x13;1494100
3;320x180;15x15;1642300
2;160x90;3x3;1013400
2;160x90;5x5;1019200
2;160x90;7x7;1054300
2;160x90;9x9;657300
2;160x90;11x11;731800
2;160x90;13x13;778500
2;160x90;15x15;842500
1;80x45;3x3;527900
1;80x45;5x5;529500
1;80x45;7x7;560600
1;80x45;9x9;591500
1;80x45;11x11;629000
1;80x45;13x13;1226100
1;80x45;15x15;1196400
5;1280x720;3x3;7266400
5;1280x720;5x5;7726200
5;1280x720;7x7;9260100
5;1280x720;9x9;11687100
5;1280x720;11x11;14237700
5;1280x720;13x13;17080000
5;1280x720;15x15;21101300
4;640x360;3x3;2284200
4;640x360;5x5;2400900
4;640x360;7x7;2728700
4;640x360;9x9;3399300
4;640x360;11x11;3430700
4;640x360;13x13;4477700
4;640x360;15x15;5303500
3;320x180;3x3;1409500
3;320x180;5x5;1292300
3;320x180;7x7;1331100
3;320x180;9x9;1529500
3;320x180;11x11;1651000
3;320x180;13x13;1824400
3;320x180;15x15;1724900
2;160x90;3x3;684500
2;160x90;5x5;673000
2;160x90;7x7;657100
2;160x90;9x9;672200
2;160x90;11x11;742700
2;160x90;13x13;813400
2;160x90;15x15;982500
1;80x45;3x3;537100
1;80x45;5x5;552700
1;80x45;7x7;1096600
1;80x45;9x9;1018800
1;80x45;11x11;1124300
1;80x45;13x13;1053500
1;80x45;15x15;1160000
5;1280x720;3x3;7109700
5;1280x720;5x5;7787700
5;1280x720;7x7;8929800
5;1280x720;9x9;9957500
5;1280x720;11x11;12265800
5;1280x720;13x13;13782200
5;1280x720;15x15;17099900
4;640x360;3x3;2389700
4;640x360;5x5;2392500
4;640x360;7x7;2794300
4;640x360;9x9;3348500
4;640x360;11x11;3454500
4;640x360;13x13;3898100
4;640x360;15x15;4689500
3;320x180;3x3;1284000
3;320x180;5x5;1321900
3;320x180;7x7;1239100
3;320x180;9x9;1477100
3;320x180;11x11;1506500
3;320x180;13x13;1311100
3;320x180;15x15;1786500
2;160x90;3x3;1156700
2;160x90;5x5;893700
2;160x90;7x7;1186400
2;160x90;9x9;1054100
2;160x90;11x11;1172000
2;160x90;13x13;1320400
2;160x90;15x15;1387600
1;80x45;3x3;904600
1;80x45;5x5;901300
1;80x45;7x7;986500
1;80x45;9x9;1052300
1;80x45;11x11;1332500
1;80x45;13x13;820300
1;80x45;15x15;1236500
5;1280x720;3x3;6755400
5;1280x720;5x5;7635900
5;1280x720;7x7;7798400
5;1280x720;9x9;8960400
5;1280x720;11x11;10973800
5;1280x720;13x13;12890700
5;1280x720;15x15;14248500
4;640x360;3x3;2049800
4;640x360;5x5;2094300
4;640x360;7x7;2281100
4;640x360;9x9;3849100
4;640x360;11x11;5057200
4;640x360;13x13;3921900
4;640x360;15x15;3909200
3;320x180;3x3;2612300
3;320x180;5x5;4223200
3;320x180;7x7;2052000
3;320x180;9x9;1703900
3;320x180;11x11;1757400
3;320x180;13x13;1633100
3;320x180;15x15;1546800
2;160x90;3x3;908300
2;160x90;5x5;902400
2;160x90;7x7;923500
2;160x90;9x9;1024700
2;160x90;11x11;1101700
2;160x90;13x13;1150200
2;160x90;15x15;1304300
1;80x45;3x3;927000
1;80x45;5x5;929500
1;80x45;7x7;1010000
1;80x45;9x9;1133800
1;80x45;11x11;1154500
1;80x45;13x13;1117800
1;80x45;15x15;1101200
5;1280x720;3x3;6994600
5;1280x720;5x5;7309400
5;1280x720;7x7;8537100
5;1280x720;9x9;9257300
5;1280x720;11x11;10462900
5;1280x720;13x13;12356500
5;1280x720;15x15;14154800
4;640x360;3x3;2162500
4;640x360;5x5;2299400
4;640x360;7x7;1963800
4;640x360;9x9;2213300
4;640x360;11x11;2556800
4;640x360;13x13;2996800
4;640x360;15x15;3534300
3;320x180;3x3;1148900
3;320x180;5x5;746600
3;320x180;7x7;799100
3;320x180;9x9;885500
3;320x180;11x11;879500
3;320x180;13x13;1097000
3;320x180;15x15;1250100
2;160x90;3x3;693800
2;160x90;5x5;588500
2;160x90;7x7;618100
2;160x90;9x9;702100
2;160x90;11x11;740600
2;160x90;13x13;737800
2;160x90;15x15;825200
1;80x45;3x3;534800
1;80x45;5x5;534900
1;80x45;7x7;527200
1;80x45;9x9;586300
1;80x45;11x11;619200
1;80x45;13x13;676600
1;80x45;15x15;677600
5;1280x720;3x3;3874100
5;1280x720;5x5;4344400
5;1280x720;7x7;5363500
5;1280x720;9x9;6033800
5;1280x720;11x11;7354300
5;1280x720;13x13;8891600
5;1280x720;15x15;11106300
4;640x360;3x3;1259100
4;640x360;5x5;1315600
4;640x360;7x7;1469500
4;640x360;9x9;1663400
4;640x360;11x11;1938600
4;640x360;13x13;2279400
4;640x360;15x15;2714300
3;320x180;3x3;712600
3;320x180;5x5;746600
3;320x180;7x7;752200
3;320x180;9x9;821600
3;320x180;11x11;911600
3;320x180;13x13;972800
3;320x180;15x15;1063600
2;160x90;3x3;574400
2;160x90;5x5;595400
2;160x90;7x7;622900
2;160x90;9x9;668400
2;160x90;11x11;892000
2;160x90;13x13;950400
2;160x90;15x15;970500
1;80x45;3x3;696900
1;80x45;5x5;694800
1;80x45;7x7;688900
1;80x45;9x9;593400
1;80x45;11x11;589100
1;80x45;13x13;619600
1;80x45;15x15;692500
5;1280x720;3x3;6895100
5;1280x720;5x5;7226600
5;1280x720;7x7;8709400
5;1280x720;9x9;10991400
5;1280x720;11x11;13045900
5;1280x720;13x13;15633600
5;1280x720;15x15;19340700
4;640x360;3x3;2147600
4;640x360;5x5;2576700
4;640x360;7x7;2434500
4;640x360;9x9;3084700
4;640x360;11x11;3604400
4;640x360;13x13;4048200
4;640x360;15x15;4786400
3;320x180;3x3;1332400
3;320x180;5x5;906200
3;320x180;7x7;1014400
3;320x180;9x9;1107400
3;320x180;11x11;1555700
3;320x180;13x13;1739800
3;320x180;15x15;1945000
2;160x90;3x3;1036400
2;160x90;5x5;1076300
2;160x90;7x7;1126100
2;160x90;9x9;1283100
2;160x90;11x11;1262700
2;160x90;13x13;1320100
2;160x90;15x15;1393500
1;80x45;3x3;930300
1;80x45;5x5;1000800
1;80x45;7x7;1053900
1;80x45;9x9;629800
1;80x45;11x11;689000
1;80x45;13x13;748100
1;80x45;15x15;814500
5;1280x720;3x3;7717400
5;1280x720;5x5;8006600
5;1280x720;7x7;9461900
5;1280x720;9x9;11871900
5;1280x720;11x11;13981100
5;1280x720;13x13;16969100
5;1280x720;15x15;21324100
4;640x360;3x3;2263000
4;640x360;5x5;2469200
4;640x360;7x7;2757300
4;640x360;9x9;3065300
4;640x360;11x11;3354700
4;640x360;13x13;4517000
4;640x360;15x15;5273600
3;320x180;3x3;1363700
3;320x180;5x5;1408200
3;320x180;7x7;1492900
3;320x180;9x9;1547200
3;320x180;11x11;1747300
3;320x180;13x13;1521200
3;320x180;15x15;1696200
2;160x90;3x3;1041400
2;160x90;5x5;1106100
2;160x90;7x7;1242800
2;160x90;9x9;757700
2;160x90;11x11;887800
2;160x90;13x13;1001100
2;160x90;15x15;1000000
1;80x45;3x3;884000
1;80x45;5x5;881000
1;80x45;7x7;913200
1;80x45;9x9;1001400
1;80x45;11x11;1105200
1;80x45;13x13;1055600
1;80x45;15x15;1149600
5;1280x720;3x3;7534200
5;1280x720;5x5;7772000
5;1280x720;7x7;8956400
5;1280x720;9x9;9968900
5;1280x720;11x11;11477800
5;1280x720;13x13;13928500
5;1280x720;15x15;16334900
4;640x360;3x3;2068100
4;640x360;5x5;2184500
4;640x360;7x7;2423200
4;640x360;9x9;2852900
4;640x360;11x11;2848600
4;640x360;13x13;3616200
4;640x360;15x15;4188600
3;320x180;3x3;1288300
3;320x180;5x5;1316300
3;320x180;7x7;1245700
3;320x180;9x9;1333700
3;320x180;11x11;1387100
3;320x180;13x13;1600000
3;320x180;15x15;1366700
2;160x90;3x3;601900
2;160x90;5x5;1012000
2;160x90;7x7;676300
2;160x90;9x9;1194200
2;160x90;11x11;1129800
2;160x90;13x13;1205500
2;160x90;15x15;1307400
1;80x45;3x3;842700
1;80x45;5x5;867500
1;80x45;7x7;941700
1;80x45;9x9;1031400
1;80x45;11x11;1037800
1;80x45;13x13;1081900
1;80x45;15x15;1146600
5;1280x720;3x3;6690100
5;1280x720;5x5;6674700
5;1280x720;7x7;7718900
5;1280x720;9x9;8620800
5;1280x720;11x11;10294100
5;1280x720;13x13;11746300
5;1280x720;15x15;13826300
4;640x360;3x3;1703800
4;640x360;5x5;1964100
4;640x360;7x7;2029100
4;640x360;9x9;2197500
4;640x360;11x11;2557700
4;640x360;13x13;2946200
4;640x360;15x15;3363300
3;320x180;3x3;885500
3;320x180;5x5;934200
3;320x180;7x7;990500
3;320x180;9x9;1030500
3;320x180;11x11;1107800
3;320x180;13x13;1212700
3;320x180;15x15;1263400
2;160x90;3x3;589600
2;160x90;5x5;571300
2;160x90;7x7;640400
2;160x90;9x9;802800
2;160x90;11x11;767000
2;160x90;13x13;779100
2;160x90;15x15;838700
1;80x45;3x3;546900
1;80x45;5x5;539900
1;80x45;7x7;549500
1;80x45;9x9;581500
1;80x45;11x11;599400
1;80x45;13x13;637100
1;80x45;15x15;695300
5;1280x720;3x3;6892200
5;1280x720;5x5;7378600
5;1280x720;7x7;9290000
5;1280x720;9x9;11332800
5;1280x720;11x11;14056100
5;1280x720;13x13;16918600
5;1280x720;15x15;20946400
4;640x360;3x3;1872100
4;640x360;5x5;1976200
4;640x360;7x7;2596000
4;640x360;9x9;2853200
4;640x360;11x11;3333700
4;640x360;13x13;4067900
4;640x360;15x15;4926100
3;320x180;3x3;1018100
3;320x180;5x5;1071300
3;320x180;7x7;1096000
3;320x180;9x9;1128900
3;320x180;11x11;1245900
3;320x180;13x13;1345100
3;320x180;15x15;1541600
2;160x90;3x3;656900
2;160x90;5x5;655100
2;160x90;7x7;727500
2;160x90;9x9;766400
2;160x90;11x11;804900
2;160x90;13x13;858500
2;160x90;15x15;970700
1;80x45;3x3;608000
1;80x45;5x5;586600
1;80x45;7x7;589600
1;80x45;9x9;672600
1;80x45;11x11;678500
1;80x45;13x13;723900
1;80x45;15x15;813100
5;1280x720;3x3;6856500
5;1280x720;5x5;7619000
5;1280x720;7x7;8720900
5;1280x720;9x9;9841600
5;1280x720;11x11;12039200
5;1280x720;13x13;13930900
5;1280x720;15x15;17420400
4;640x360;3x3;1793100
4;640x360;5x5;2015900
4;640x360;7x7;2364000
4;640x360;9x9;2566300
4;640x360;11x11;3056300
4;640x360;13x13;3525500
4;640x360;15x15;4175100
3;320x180;3x3;1023500
3;320x180;5x5;1018800
3;320x180;7x7;1076400
3;320x180;9x9;1166400
3;320x180;11x11;1385600
3;320x180;13x13;1334700
3;320x180;15x15;1466800
2;160x90;3x3;638600
2;160x90;5x5;655800
2;160x90;7x7;701200
2;160x90;9x9;746500
2;160x90;11x11;830600
2;160x90;13x13;909900
2;160x90;15x15;975000
1;80x45;3x3;613400
1;80x45;5x5;661000
1;80x45;7x7;703600
1;80x45;9x9;716400
1;80x45;11x11;682400
1;80x45;13x13;784100
1;80x45;15x15;840200
5;1280x720;3x3;6768500
5;1280x720;5x5;7076700
5;1280x720;7x7;8068200
5;1280x720;9x9;9086100
5;1280x720;11x11;11015300
5;1280x720;13x13;12900800
5;1280x720;15x15;15075500
4;640x360;3x3;2033700
4;640x360;5x5;2258200
4;640x360;7x7;2071500
4;640x360;9x9;2539200
4;640x360;11x11;2923800
4;640x360;13x13;3345100
4;640x360;15x15;3833500
3;320x180;3x3;1069400
3;320x180;5x5;1227500
3;320x180;7x7;1191700
3;320x180;9x9;1310900
3;320x180;11x11;1029500
3;320x180;13x13;1133600
3;320x180;15x15;1577000
2;160x90;3x3;1004200
2;160x90;5x5;960000
2;160x90;7x7;1007600
2;160x90;9x9;1019500
2;160x90;11x11;1095100
2;160x90;13x13;1137200
2;160x90;15x15;1199000
1;80x45;3x3;833000
1;80x45;5x5;838000
1;80x45;7x7;901000
1;80x45;9x9;949700
1;80x45;11x11;951100
1;80x45;13x13;1014700
1;80x45;15x15;1208300
5;1280x720;3x3;7690500
5;1280x720;5x5;7676800
5;1280x720;7x7;9696200
5;1280x720;9x9;12245400
5;1280x720;11x11;14064700
5;1280x720;13x13;17398500
5;1280x720;15x15;27669800
4;640x360;3x3;3208900
4;640x360;5x5;2887800
4;640x360;7x7;4288300
4;640x360;9x9;7502200
4;640x360;11x11;4354600
4;640x360;13x13;4282900
4;640x360;15x15;4503300
3;320x180;3x3;1248200
3;320x180;5x5;1190900
3;320x180;7x7;1224500
3;320x180;9x9;1309700
3;320x180;11x11;1465100
3;320x180;13x13;1559800
3;320x180;15x15;1702700
2;160x90;3x3;925800
2;160x90;5x5;970100
2;160x90;7x7;645800
2;160x90;9x9;707600
2;160x90;11x11;1273900
2;160x90;13x13;912600
2;160x90;15x15;984700
1;80x45;3x3;551900
1;80x45;5x5;969900
1;80x45;7x7;733200
1;80x45;9x9;1198800
1;80x45;11x11;1093100
1;80x45;13x13;1083300
1;80x45;15x15;1167600
5;1280x720;3x3;7079700
5;1280x720;5x5;7844500
5;1280x720;7x7;9393800
5;1280x720;9x9;10271500
5;1280x720;11x11;12658200
5;1280x720;13x13;15102800
5;1280x720;15x15;17845000
4;640x360;3x3;2338800
4;640x360;5x5;2269100
4;640x360;7x7;2556000
4;640x360;9x9;2878600
4;640x360;11x11;3405400
4;640x360;13x13;5157500
4;640x360;15x15;6506200
3;320x180;3x3;1927000
3;320x180;5x5;1759300
3;320x180;7x7;1492000
3;320x180;9x9;1370200
3;320x180;11x11;1495700
3;320x180;13x13;1633300
3;320x180;15x15;2836400
2;160x90;3x3;689800
2;160x90;5x5;701800
2;160x90;7x7;731900
2;160x90;9x9;1148900
2;160x90;11x11;1218500
2;160x90;13x13;1234600
2;160x90;15x15;1297700
1;80x45;3x3;890100
1;80x45;5x5;915700
1;80x45;7x7;931300
1;80x45;9x9;1000200
1;80x45;11x11;1040100
1;80x45;13x13;1073900
1;80x45;15x15;1145500
5;1280x720;3x3;4345800
5;1280x720;5x5;4552700
5;1280x720;7x7;5478200
5;1280x720;9x9;6585600
5;1280x720;11x11;7667100
5;1280x720;13x13;9405600
5;1280x720;15x15;11195400
4;640x360;3x3;1564800
4;640x360;5x5;1655900
4;640x360;7x7;1538900
4;640x360;9x9;1963800
4;640x360;11x11;2214900
4;640x360;13x13;2526400
4;640x360;15x15;2976200
3;320x180;3x3;1045600
3;320x180;5x5;986900
3;320x180;7x7;990900
3;320x180;9x9;1074400
3;320x180;11x11;1221000
3;320x180;13x13;1070900
3;320x180;15x15;1399400
2;160x90;3x3;582900
2;160x90;5x5;540900
2;160x90;7x7;567700
2;160x90;9x9;612100
2;160x90;11x11;1009100
2;160x90;13x13;958400
2;160x90;15x15;1006000
1;80x45;3x3;744000
1;80x45;5x5;760400
1;80x45;7x7;805300
1;80x45;9x9;818100
1;80x45;11x11;880000
1;80x45;13x13;896000
1;80x45;15x15;927500
5;1280x720;3x3;6821500
5;1280x720;5x5;7344300
5;1280x720;7x7;9078000
5;1280x720;9x9;10562300
5;1280x720;11x11;12717700
5;1280x720;13x13;15589300
5;1280x720;15x15;18644800
4;640x360;3x3;2223100
4;640x360;5x5;2322800
4;640x360;7x7;2551600
4;640x360;9x9;2942400
4;640x360;11x11;3628600
4;640x360;13x13;3787400
4;640x360;15x15;4501900
3;320x180;3x3;1208500
3;320x180;5x5;1263700
3;320x180;7x7;1342700
3;320x180;9x9;1416000
3;320x180;11x11;1611200
3;320x180;13x13;1706400
3;320x180;15x15;1974000
2;160x90;3x3;689500
2;160x90;5x5;715400
2;160x90;7x7;723000
2;160x90;9x9;1292100
2;160x90;11x11;1360100
2;160x90;13x13;1288800
2;160x90;15x15;1420100
1;80x45;3x3;974900
1;80x45;5x5;1007000
1;80x45;7x7;1033700
1;80x45;9x9;1150700
1;80x45;11x11;1113500
1;80x45;13x13;1164800
1;80x45;15x15;1240100
5;1280x720;3x3;6571100
5;1280x720;5x5;7364500
5;1280x720;7x7;8445900
5;1280x720;9x9;10337000
5;1280x720;11x11;11976500
5;1280x720;13x13;14665400
5;1280x720;15x15;17035000
4;640x360;3x3;2252900
4;640x360;5x5;1897700
4;640x360;7x7;2078800
4;640x360;9x9;2374700
4;640x360;11x11;2800800
4;640x360;13x13;3328700
4;640x360;15x15;3914400
3;320x180;3x3;959600
3;320x180;5x5;851500
3;320x180;7x7;911100
3;320x180;9x9;996500
3;320x180;11x11;1093500
3;320x180;13x13;1244700
3;320x180;15x15;1370800
2;160x90;3x3;575700
2;160x90;5x5;586200
2;160x90;7x7;629500
2;160x90;9x9;672700
2;160x90;11x11;821500
2;160x90;13x13;830500
2;160x90;15x15;918500
1;80x45;3x3;615200
1;80x45;5x5;688500
1;80x45;7x7;586600
1;80x45;9x9;607000
1;80x45;11x11;645000
1;80x45;13x13;699100
1;80x45;15x15;789800
5;1280x720;3x3;6294300
5;1280x720;5x5;7099100
5;1280x720;7x7;7952200
5;1280x720;9x9;9150800
5;1280x720;11x11;10611100
5;1280x720;13x13;12549100
5;1280x720;15x15;14939600
4;640x360;3x3;1704000
4;640x360;5x5;1768700
4;640x360;7x7;1971700
4;640x360;9x9;2253400
4;640x360;11x11;2532100
4;640x360;13x13;3011400
4;640x360;15x15;3526200
3;320x180;3x3;803900
3;320x180;5x5;809300
3;320x180;7x7;898400
3;320x180;9x9;1016900
3;320x180;11x11;1051600
3;320x180;13x13;1153600
3;320x180;15x15;1410800
2;160x90;3x3;757100
2;160x90;5x5;1311300
2;160x90;7x7;842900
2;160x90;9x9;906700
2;160x90;11x11;1367600
2;160x90;13x13;937500
2;160x90;15x15;894000
1;80x45;3x3;533900
1;80x45;5x5;543400
1;80x45;7x7;565900
1;80x45;9x9;590900
1;80x45;11x11;625600
1;80x45;13x13;670600
1;80x45;15x15;754600
5;1280x720;3x3;6775400
5;1280x720;5x5;8031800
5;1280x720;7x7;9594800
5;1280x720;9x9;11412500
5;1280x720;11x11;14280500
5;1280x720;13x13;17034400
5;1280x720;15x15;20920400
4;640x360;3x3;2155100
4;640x360;5x5;2398700
4;640x360;7x7;2880700
4;640x360;9x9;3206600
4;640x360;11x11;4003900
4;640x360;13x13;4252600
4;640x360;15x15;4443500
3;320x180;3x3;1420400
3;320x180;5x5;1338600
3;320x180;7x7;1413000
3;320x180;9x9;1492400
3;320x180;11x11;1650900
3;320x180;13x13;1883400
3;320x180;15x15;1979300
2;160x90;3x3;725900
2;160x90;5x5;637800
2;160x90;7x7;1227200
2;160x90;9x9;1244100
2;160x90;11x11;1375200
2;160x90;13x13;1264000
2;160x90;15x15;1462500
1;80x45;3x3;997500
1;80x45;5x5;1053800
1;80x45;7x7;1014300
1;80x45;9x9;1113800
1;80x45;11x11;1144700
1;80x45;13x13;1172600
1;80x45;15x15;1279200
5;1280x720;3x3;6699000
5;1280x720;5x5;7922100
5;1280x720;7x7;9105700
5;1280x720;9x9;10618700
5;1280x720;11x11;12705700
5;1280x720;13x13;15190100
5;1280x720;15x15;18891500
4;640x360;3x3;2376500
4;640x360;5x5;2380300
4;640x360;7x7;2233200
4;640x360;9x9;2947300
4;640x360;11x11;3365000
4;640x360;13x13;3999500
4;640x360;15x15;4633700
3;320x180;3x3;861500
3;320x180;5x5;1244300
3;320x180;7x7;1378700
3;320x180;9x9;1026700
3;320x180;11x11;1212500
3;320x180;13x13;1737700
3;320x180;15x15;1798900
2;160x90;3x3;1039300
2;160x90;5x5;973100
2;160x90;7x7;1025800
2;160x90;9x9;1096900
2;160x90;11x11;1251500
2;160x90;13x13;1286500
2;160x90;15x15;1496800
1;80x45;3x3;1065100
1;80x45;5x5;1086600
1;80x45;7x7;1069500
1;80x45;9x9;1173000
1;80x45;11x11;1070900
1;80x45;13x13;1130000
1;80x45;15x15;861100
5;1280x720;3x3;6752700
5;1280x720;5x5;6985800
5;1280x720;7x7;7959000
5;1280x720;9x9;9058100
5;1280x720;11x11;10037800
5;1280x720;13x13;11966600
5;1280x720;15x15;14154700
4;640x360;3x3;1722000
4;640x360;5x5;1826100
4;640x360;7x7;2019900
4;640x360;9x9;2230500
4;640x360;11x11;2564600
4;640x360;13x13;3015000
4;640x360;15x15;3480800
3;320x180;3x3;1015300
3;320x180;5x5;944200
3;320x180;7x7;956800
3;320x180;9x9;961800
3;320x180;11x11;1046300
3;320x180;13x13;1137000
3;320x180;15x15;1382300
2;160x90;3x3;644500
2;160x90;5x5;647400
2;160x90;7x7;660400
2;160x90;9x9;703200
2;160x90;11x11;735200
2;160x90;13x13;762700
2;160x90;15x15;989100
1;80x45;3x3;1744700
1;80x45;5x5;568900
1;80x45;7x7;694900
1;80x45;9x9;807100
1;80x45;11x11;795600
1;80x45;13x13;674700
1;80x45;15x15;715600
5;1280x720;3x3;7115100
5;1280x720;5x5;7752300
5;1280x720;7x7;8920300
5;1280x720;9x9;10497400
5;1280x720;11x11;12695600
5;1280x720;13x13;15482900
5;1280x720;15x15;18665800
4;640x360;3x3;2081800
4;640x360;5x5;2067300
4;640x360;7x7;2230200
4;640x360;9x9;2591600
4;640x360;11x11;3251100
4;640x360;13x13;3565300
4;640x360;15x15;4284300
3;320x180;3x3;876700
3;320x180;5x5;850600
3;320x180;7x7;1015700
3;320x180;9x9;1044200
3;320x180;11x11;1166300
3;320x180;13x13;1303100
3;320x180;15x15;1516900
2;160x90;3x3;616600
2;160x90;5x5;623000
2;160x90;7x7;766600
2;160x90;9x9;812600
2;160x90;11x11;914700
2;160x90;13x13;889900
2;160x90;15x15;1018900
1;80x45;3x3;578200
1;80x45;5x5;579100
1;80x45;7x7;582700
1;80x45;9x9;607800
1;80x45;11x11;658100
1;80x45;13x13;777400
1;80x45;15x15;827600
5;1280x720;3x3;7054200
5;1280x720;5x5;7013600
5;1280x720;7x7;8970600
5;1280x720;9x9;10859500
5;1280x720;11x11;12679400
5;1280x720;13x13;16597800
5;1280x720;15x15;21588200
4;640x360;3x3;3665500
4;640x360;5x5;6865900
4;640x360;7x7;3481500
4;640x360;9x9;3439600
4;640x360;11x11;3401000
4;640x360;13x13;3959300
4;640x360;15x15;4608700
3;320x180;3x3;1193900
3;320x180;5x5;1192900
3;320x180;7x7;1307500
3;320x180;9x9;1338900
3;320x180;11x11;1455400
3;320x180;13x13;1615700
3;320x180;15x15;1772100
2;160x90;3x3;986400
2;160x90;5x5;1140000
2;160x90;7x7;1150400
2;160x90;9x9;1098400
2;160x90;11x11;831800
2;160x90;13x13;877300
2;160x90;15x15;961400
